price_id,material_id,city,price_min,price_max,price_avg,confidence_score,last_updated,source_notes
P002104,M0421,Rawalpindi,168.7,206,187.5,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002105,M0421,Faisalabad,157.5,192.5,175.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002106,M0422,Lahore,158.1,193.3,175.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002107,M0422,Karachi,180.0,220,200.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002108,M0422,Islamabad,166.0,203,184.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002109,M0422,Rawalpindi,166.2,203,184.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002110,M0422,Faisalabad,159.1,194.4,176.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002111,M0423,Lahore,161.9,197.9,179.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002112,M0423,Karachi,176.4,216,196.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002113,M0423,Islamabad,169.3,207,188.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002114,M0423,Rawalpindi,170.0,208,188.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002115,M0423,Faisalabad,153.2,187.2,170.2,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002116,M0424,Lahore,157.8,192.9,175.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002117,M0424,Karachi,174.9,214,194.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002118,M0424,Islamabad,172.0,210,191.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002119,M0424,Rawalpindi,171.1,209,190.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002120,M0424,Faisalabad,153.7,187.8,170.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002121,M0425,Lahore,160.5,196.1,178.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002122,M0425,Karachi,175.7,215,195.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002123,M0425,Islamabad,167.9,205,186.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002124,M0425,Rawalpindi,164.1,201,182.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002125,M0425,Faisalabad,153.0,187.0,170.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002126,M0426,Lahore,161.6,197.5,179.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002127,M0426,Karachi,175.8,215,195.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002128,M0426,Islamabad,172.7,211,191.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002129,M0426,Rawalpindi,168.7,206,187.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002130,M0426,Faisalabad,156.6,191.4,174.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002131,M0427,Lahore,162.3,198.4,180.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002132,M0427,Karachi,180.3,220,200,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002133,M0427,Islamabad,168.8,206,187.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002134,M0427,Rawalpindi,170.3,208,189.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002135,M0427,Faisalabad,157.0,191.9,174.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002136,M0428,Lahore,158.6,193.9,176.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002137,M0428,Karachi,175.2,214,194.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002138,M0428,Islamabad,173.8,212,193.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002139,M0428,Rawalpindi,173.1,212,192.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002140,M0428,Faisalabad,153.1,187.1,170.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002141,M0429,Lahore,160.0,195.6,177.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002142,M0429,Karachi,174.7,214,194.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002143,M0429,Islamabad,167.1,204,185.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002144,M0429,Rawalpindi,171.3,209,190.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002145,M0429,Faisalabad,152.9,186.8,169.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002146,M0430,Lahore,162.4,198.5,180.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002147,M0430,Karachi,175.5,215,195.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002148,M0430,Islamabad,171.1,209,190.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002149,M0430,Rawalpindi,166.2,203,184.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002150,M0430,Faisalabad,153.4,187.5,170.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002151,M0431,Lahore,165.9,203,184.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002152,M0431,Karachi,179.0,219,198.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002153,M0431,Islamabad,169.0,207,187.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002154,M0431,Rawalpindi,170.1,208,189.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002155,M0431,Faisalabad,150.6,184.1,167.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002156,M0432,Lahore,160.7,196.4,178.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002157,M0432,Karachi,172.8,211,192.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002158,M0432,Islamabad,164.2,201,182.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002159,M0432,Rawalpindi,171.6,210,190.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002160,M0432,Faisalabad,152.8,186.8,169.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002161,M0433,Lahore,167.5,205,186.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002162,M0433,Karachi,179.0,219,198.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002163,M0433,Islamabad,169.5,207,188.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002164,M0433,Rawalpindi,171.4,210,190.5,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002165,M0433,Faisalabad,156.3,191.0,173.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002166,M0434,Lahore,159.0,194.3,176.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002167,M0434,Karachi,177.7,217,197.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002168,M0434,Islamabad,171.3,209,190.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002169,M0434,Rawalpindi,170.0,208,188.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002170,M0434,Faisalabad,153.8,188.0,170.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002171,M0435,Lahore,166.4,203,184.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002172,M0435,Karachi,178.5,218,198.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002173,M0435,Islamabad,175.5,214,195.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002174,M0435,Rawalpindi,167.0,204,185.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002175,M0435,Faisalabad,154.0,188.2,171.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002176,M0436,Lahore,166.0,203,184.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002177,M0436,Karachi,171.3,209,190.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002178,M0436,Islamabad,168.3,206,187.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002179,M0436,Rawalpindi,165.5,202,183.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002180,M0436,Faisalabad,154.2,188.5,171.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002181,M0437,Lahore,158.1,193.2,175.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002182,M0437,Karachi,177.5,217,197.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002183,M0437,Islamabad,171.0,209,190.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002184,M0437,Rawalpindi,168.2,206,186.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002185,M0437,Faisalabad,159.7,195.2,177.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002186,M0438,Lahore,162.7,198.9,180.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002187,M0438,Karachi,169.9,208,188.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002188,M0438,Islamabad,170.9,209,189.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002189,M0438,Rawalpindi,171.1,209,190.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002190,M0438,Faisalabad,154.8,189.2,172.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002191,M0439,Lahore,157.7,192.8,175.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002192,M0439,Karachi,177.4,217,197.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002193,M0439,Islamabad,171.4,210,190.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002194,M0439,Rawalpindi,172.5,211,191.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002195,M0439,Faisalabad,153.0,187.0,170.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002196,M0440,Lahore,163.0,199.2,181.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002197,M0440,Karachi,181.2,221,201,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002198,M0440,Islamabad,166.3,203,184.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002199,M0440,Rawalpindi,168.2,206,186.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002200,M0440,Faisalabad,156.2,190.9,173.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002201,M0441,Lahore,164.0,200,182.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002202,M0441,Karachi,171.5,210,190.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002203,M0441,Islamabad,169.7,207,188.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002204,M0441,Rawalpindi,165.6,202,184.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002205,M0441,Faisalabad,156.0,190.7,173.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002206,M0442,Lahore,163.3,199.6,181.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002207,M0442,Karachi,176.9,216,196.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002208,M0442,Islamabad,174.7,214,194.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002209,M0442,Rawalpindi,168.9,206,187.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002210,M0442,Faisalabad,156.7,191.6,174.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002211,M0443,Lahore,164.7,201,183.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002212,M0443,Karachi,173.9,213,193.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002213,M0443,Islamabad,175.1,214,194.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002214,M0443,Rawalpindi,170.1,208,189.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002215,M0443,Faisalabad,152.3,186.2,169.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002216,M0444,Lahore,162.5,198.7,180.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002217,M0444,Karachi,172.9,211,192.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002218,M0444,Islamabad,170.0,208,188.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002219,M0444,Rawalpindi,165.8,203,184.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002220,M0444,Faisalabad,153.0,187.0,170.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002221,M0445,Lahore,166.5,203,185.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002222,M0445,Karachi,176.2,215,195.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P002223,M0445,Islamabad,172.0,210,191.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
